id,description,likes,comments,shares,views,authorDataId,authorFollowers,authorFollowing,location,createdAt,updatedAt
477824,"RT @anistiabrasil: Os Xapiri, os espíritos da floresta, sobrevoam o Congresso Nacional, em Brasília, para afastar a Xawara Covid-19 da Terr…",0,0,8,8,74556,0,0,,2025-06-02 02:49:21.667,2025-06-02 02:49:21.667
477886,"MAIS MÉDICOS | De acordo com o Ministério da Saúde, a previsão é que os médicos desembarquem esta semana em 180 municípios e 15 Distritos Sanitários Especiais Indígenas (DSEIs), distribuídos em 22 estados.Leia a reportagem:: https://t.co/OKDIGeR8cG. https://t.co/RjQWn86MVz",23,1,18,18,5908,0,0,,2025-06-02 03:29:48.099,2025-06-02 03:29:48.099
477891,"Gripe, covid e dengue: qual vacina deve ser priorizada?https://t.co/sLyxJL5V41 https://t.co/Ghs8VtPfNG",0,0,0,0,353,0,0,,2025-06-02 03:31:56.738,2025-06-02 03:31:56.738
477894,VIGILÂNCIA: Governo reforça ações de combate ao sarampo - https://t.co/nKxoRFZuHa reforça ações de combate... https://t.co/ntG2nXYCMI,0,0,0,0,68616,0,0,,2025-06-02 03:34:21.546,2025-06-02 03:34:21.546
477900,Mulher morre por suspeita de dengue grave no AmapáVeja no #g1AP https://t.co/FNOIGzTqbR,11,0,4,4,737,0,0,,2025-06-02 03:38:08.084,2025-06-02 03:38:08.084
477903,Governments and WHO changed Covid-19 policy based on suspect data from tiny US company https://t.co/aNeUaNuSa4,0,0,0,0,68699,0,0,,2025-06-02 03:39:13.593,2025-06-02 03:39:13.593
477913,Sobe para 25 número de países que suspenderem compra de frango do Brasil após gripe aviária em granja do RS. #NoArNaCBN https://t.co/sWGeONgxDJ,1,0,0,0,751,0,0,,2025-06-02 03:42:08.238,2025-06-02 03:42:08.238
477914,Anvisa proíbe mais duas marcas de azeite em nova resolução; veja quais https://t.co/k3t22lHelB https://t.co/whSWTYgOEt,0,0,0,0,5678,1830561,1222,,2025-06-02 03:42:14.996,2025-06-02 03:42:14.996
477917,"PARANÁ REGISTRA MAIS 3,3 MIL CASOS E TRÊS MORTES POR DENGUE; SAIBA MAISOs dados totais do novo ano epidemiológico 2025 totalizam 196.155 notificações, 60.883 diagnósticos confirmados e 55 mortes em decorrência da dengue no Estado.https://t.co/YarLiUx2he",1,0,0,0,20448,0,0,,2025-06-02 03:42:54.702,2025-06-02 03:42:54.702
477923,Rio amplia campanha de vacinação contra a variante XBB da Covid-19.https://t.co/JdgmgIGpz2,1,0,0,0,792,0,0,,2025-06-02 03:45:01.992,2025-06-02 03:45:01.992
477929,"A dengue é perigosa, então muita atenção!Se pode ser dengue, pode ser grave. https://t.co/UVTeGYMLVb",0,0,0,0,68318,2409,735,,2025-06-02 03:47:19.523,2025-06-02 03:47:19.523
477934,"Operação em São Leopoldo acolhe 60 pessoas em situação de rua e mobiliza equipe de apoio e cuidado➡️Durante o dia, os acolhidos receberam alimentação, roupas de inverno, banho quente, atendimento odontológico e vacinação contra doenças sazonaishttps://t.co/oTvM3G9W2Q",1,0,0,0,354,7500,31,,2025-06-02 03:50:22.903,2025-06-02 03:50:22.903
477946,Anvisa suspende venda de suplementos por propaganda enganosa https://t.co/ZFIqYy8gF6,1,0,0,0,68628,0,0,,2025-06-02 03:56:28.900,2025-06-02 03:56:28.9
477947,"Gripe por H1N1: entenda os sintomas, possíveis complicações e formas de prevençãohttps://t.co/5GcMZDzO8d",0,0,0,0,2989,0,0,,2025-06-02 03:57:10.811,2025-06-02 03:57:10.811
477949,"TRATAMENTO PARA AME | O Ministério da Saúde anunciou as primeiras infusões de zolgensma no SUS, um dos medicamentos mais caros do mundo, usado para o tratamento de crianças com Atrofia Muscular Espinhal (AME). Duas bebês com menos de seis meses receberam o tratamento. https://t.co/LKOaJpoefR",28,1,11,11,1441,0,0,,2025-06-02 03:57:36.602,2025-06-02 03:57:36.602
477954,Prefeitura de Cajueiro da Praia mantém barreiras e outras medidas contra a Covid-19 https://t.co/InwUH5P1It,0,0,0,0,68473,0,0,,2025-06-02 04:01:02.199,2025-06-02 04:01:02.199
477955,Governo confirma primeiro caso de gripe aviária em granja comercial no Brasilhttps://t.co/lELbcecPLj,4,0,0,0,6248,2856623,353,,2025-06-02 04:01:14.723,2025-06-02 04:01:14.723
477956,Falta de medicamento de alto custo para esclerose múltipla no SUS preocupa pacienteshttps://t.co/FFNfkeE928,21,5,5,5,610,8850824,165060,,2025-06-02 04:01:19.010,2025-06-02 04:01:19.01
477959,EDITORIAL: ‘A gripe aviária atinge o País’ – Governo conteve danos do primeiro foco em granja comercial; manter vigilância é vital (via @opiniao_estadao) https://t.co/aiNNC8zhdP📸 Dusan Petkovic/Adobe Stock https://t.co/FWhLYZPJUI,34,8,5,5,497,7518262,338,,2025-06-02 04:02:16.805,2025-06-02 04:02:16.805
477962,Governo Trump encerra programa crucial para busca de vacina contra o HIV - https://t.co/FNMLTp1QJF https://t.co/X3nGzEzLu8,1,0,0,0,4761,365246,341,,2025-06-02 04:02:53.960,2025-06-02 04:02:53.96
477965,Dois municípios de Sergipe registram alto índice de infestação pelo Aedes aegypti https://t.co/CjMZTkwgwP #g1 #g1se https://t.co/9yuSBKWJD9,0,0,0,0,12707,0,0,,2025-06-02 04:05:39.727,2025-06-02 04:05:39.727
477966,"Dia D de vacinação contra a influenza será realizado, neste sábado (10), no MA; veja locais de imunização https://t.co/8V6NGxbgOl #g1 #g1ma",2,1,0,0,68965,0,0,,2025-06-02 04:06:32.685,2025-06-02 04:06:32.685
477967,Prefeitura de Belém intensifica vacinação contra várias doenças; veja quem pode se vacinar https://t.co/Ju7Jv3Fjik https://t.co/Ju7Jv3Fjik #g1Pará,4,0,0,0,5622,0,0,,2025-06-02 04:07:17.299,2025-06-02 04:07:17.299
477972,Itapetininga terá vacinação contra gripe neste sábado https://t.co/Y1DwQPtqVU #g1 #Itapetininga,0,0,0,0,26152,10699,10,,2025-06-02 04:11:17.471,2025-06-02 04:11:17.471
477978,Deputado Ney Leprevost protocola expediente na Anvisa cobrando reposição do medicamento Gardenal nas farmácias do Paraná https://t.co/mSEYwj8MIW,0,0,0,0,7224,22713,4036,,2025-06-02 04:13:38.183,2025-06-02 04:13:38.183
477979,"Paraíba tem 1,2 milhão de pessoas com a dose de reforço de vacina contra a Covid-19 atrasada.#g1 #g1Paraíbahttps://t.co/s7u4h3y682 https://t.co/coJAMB4pTf",4,1,0,0,68966,0,0,,2025-06-02 04:14:22.153,2025-06-02 04:14:22.153
477980,A Anvisa aprovou hoje o uso emergencial das vacinas do Butantã e Fiocruz. Campo Grande está preparada para iniciar a vacinação imediatamente assim que recebermos as doses do Governo Federal.,2,2,1,1,69563,0,0,,2025-06-02 04:15:05.015,2025-06-02 04:15:05.015
477981,A campanha de vacinação contra a gripe começa nesta segunda-feira (25) em todos os municípios do Paraná. Pessoas... https://t.co/DTqYUO2DXi,0,0,0,0,69564,0,0,,2025-06-02 04:15:18.132,2025-06-02 04:15:18.132
477982,"🦟Em meio à epidemia, Araçatuba está com estoque de vacinas contra dengue zeradohttps://t.co/jYk2lmyNbX #g1 #Araçatuba https://t.co/rEefq43QJm",0,0,0,0,68632,0,0,,2025-06-02 04:15:39.912,2025-06-02 04:15:39.912
477984,Criança de 8 anos morre por meningite bacteriana no ES ==&gt; https://t.co/HyUOqa65tr #g1ES,0,0,0,0,74589,0,0,,2025-06-02 04:16:45.835,2025-06-02 04:16:45.835
477985,Negacionista? Genocida? Não aplica a vacina da Dengue em massa porque não é produzida pelos seus laboratórios?Imagina esta fala esquiva da ministra se fosse feita por algum dos ministros do Bolsonaro. Pois está claro e pela linguagem corporal que ela demonstra não estar muito https://t.co/qygQKzcAxf,637,48,163,163,74557,0,0,,2025-06-02 04:17:47.503,2025-06-02 04:17:47.503
477999,"O período chuvoso propicia a proliferação do mosquito Aedes Aegypti, causador da dengue, zika e chikungunya. Os cuidados devem ser tomados o ano inteiro, confira no vídeo.#DrPessoa #TodosContraaDengue #AedesAegypti #Dengue #Zica #Chicungunya #Teresina #Piauí https://t.co/Rjvy1bJKVd",1,0,0,0,69566,0,0,,2025-06-02 04:28:37.745,2025-06-02 04:28:37.745
478000,"Anvisa proíbe produto vendido como suplemento. Remédios como tadalafila e sildenafil, quando usados sem orientação, podem causar arritmias e até morte. https://t.co/OM18eWwHaa",0,0,0,0,68968,0,0,,2025-06-02 04:29:46.473,2025-06-02 04:29:46.473
478002,Vamos fortalecer o SUS e reorganizar a Atenção Básica no município. Também vamos inovar com a Telessaúde e assegurar que todos tenham acesso rápido e eficiente aos cuidados de saúde necessários. #DebateFábioNovo #RumoÀPrefeitura #FábioNovo13 #13NoCoração #debatecv2024,3,0,1,1,35352,6460,177,,2025-06-02 04:30:30.598,2025-06-02 04:30:30.598
478003,"A principal vacina é o desenvolvimento, diz Tecio Teles sobre desigualdade do Recife https://t.co/KzDPy5WjfJ",0,0,0,0,72918,0,0,,2025-06-02 04:30:56.161,2025-06-02 04:30:56.161
478009,"Saúde | O papa Francisco, hospitalizado por uma pneumonia bilateral e com leves indícios de melhora, ""descansou bem"" durante a noite, anunciou o Vaticano na manhã de terça-feira (25) em um comunicado sobre a saúde do pontífice de 88 anos.""O papa descansou bem, toda a noite"", https://t.co/ItoJtxT3vZ",23,0,2,2,12419,483279,163,,2025-06-02 04:32:52.232,2025-06-02 04:32:52.232
478014,"3 round do #DebateNaGlobo: #lula perdeu um pouco a paciência, e desconcentrou do tempo, mas foi incisivo na denúncia da falta de saúde no governo do #BOLSONAROGENOCIDA , que não respondeu sobre a vacina e escorregou no complexo do alemão e no bob jefferson e ficou só bolha",3,0,0,0,69568,0,0,,2025-06-02 04:38:47.188,2025-06-02 04:38:47.188
478017,"Enquanto parlamentar, eu:🟣Reduzi os gastos do meu próprio mandato;🟣Denunciei os maiores esquemas de corrupção da Prefeitura;🟣Votei contra todos os projetos de aumento de cargos comissionados;🟣Assinei todas as CPI’s;🟣Lutei para a vacina chegar no braço do cidadão.",14,0,1,1,69571,0,0,,2025-06-02 04:42:11.408,2025-06-02 04:42:11.408
478022,"Manaus deve ser estudada. É a única cidade em que as pessoas tem saudade de inflação mais alta, comida mais cara, gasolina mais cara, dólar mais caro, salário mínimo sem reajuste, povo morrendo sem vacina e oxigênio. Acho que é a famosa “leseira baré”.",726,65,92,92,74562,0,0,,2025-06-02 04:44:39.943,2025-06-02 04:44:39.943
478025,Governo apura sete suspeitas de gripe aviária no país https://t.co/fvAaI3GlJs,0,0,0,0,7206,28486,5404,,2025-06-02 04:45:16.751,2025-06-02 04:45:16.751
478026,15 pessoas já morreram em MT vítimas da dengue http://t.co/HiyJT6Ssed,0,0,0,0,68701,0,0,,2025-06-02 04:45:53.288,2025-06-02 04:45:53.288
478029,"Amigos, vamos tomar cuidado: a dengue é uma doença grave. Minha mãe foi infectada e, por ser paciente renal, houve complicações e ela precisou ir para a UTI. Peço orações de todos. O combate à dengue precisa de união e esforço coletivo da sociedade.",2,3,0,0,132277,0,0,,2025-06-02 04:48:03.785,2025-06-02 04:48:03.785
478032,"Nesse momento o mais importante é completar o quadro vacinal de todos e todas, redobrar os cuidados para evitar contaminação (máscara, álcool gel, evitar aglomeração,etc. ). #VacinasSalvamVidashttps://t.co/PetdETk98k",0,0,0,0,72926,0,0,,2025-06-02 04:49:11.472,2025-06-02 04:49:11.472
478034,Aparecida de Goiânia inicia segunda etapa da vacinação bivalente Veja a matéria completa:https://t.co/50xFoeJYv2 https://t.co/50xFoeJYv2,0,0,0,0,68639,0,0,,2025-06-02 04:50:35.856,2025-06-02 04:50:35.856
478035,Gripe aviária: Brasil investiga 13 casos e sofre nova restrição da China ao frango#PortalR7 #R7 https://t.co/Rtyw3hfKQq,11,0,2,2,993,5117472,83,,2025-06-02 04:50:47.568,2025-06-02 04:50:47.568
478039,"SAÚDE | Campanha nacional de vacinação contra a influenza começou nesta semana, com meta de imunizar 90% do grupo prioritário. Esse vírus, que é sempre lembrado por causar a gripe, também pode agravar doenças cardiovasculares. https://t.co/RW71HE8OCO",0,0,0,0,12747,0,0,,2025-06-02 04:53:09.046,2025-06-02 04:53:09.046
478045,"Meus cumprimentos a Nísia Trindade (@nisia_trindade), doutora em sociologia e ex-presidente da Fiocruz, que trouxe avanços significativos no @minsaude, no governo do presidente @LulaOficial. A gratuidade para todos os medicamentos do Farmácia Popular e o anúncio de hoje da vacina",515,54,47,47,20314,349032,648,,2025-06-02 04:58:28.642,2025-06-02 04:58:28.642
478046,"Desde segunda-feira, todos os estabelecimentos do Ceará estão exigindo o passaporte da vacina, que pode ser obtido no aplicativo ou no site do Conecte SUS. A vacinação em massa é o único caminho para vencermos a pandemia e retomarmos as atividades com segurança. Vacine-se! https://t.co/nAlGjDRJ3Y",53,2,8,8,74567,0,0,,2025-06-02 05:00:14.575,2025-06-02 05:00:14.575
478051,"Quase 6.000 mortes por dengue em 2 anos de governo Lula, mais do que em 7 anos das gestões anteriores. Enquanto o PT prioriza acordos políticos, a saúde pública fica em segundo plano. O Brasil não pode continuar pagando esse preço com vidas perdidas. https://t.co/86Tn12VzpJ",22,2,4,4,132494,0,0,,2025-06-02 05:01:13.200,2025-06-02 05:01:13.2
478057,"🇧🇷 HISTÓRICO! Brasil é declarado livre de febre aftosa sem vacinação pela OMSA! Em Paris, participei do anúncio oficial com gratidão a todos que construíram essa conquista ao longo de décadas. https://t.co/ZbyYfUWVow",472,15,57,57,125047,0,0,,2025-06-02 05:05:10.416,2025-06-02 05:05:10.416
478063,🔴#AoVivo | Veja no jornal Direto da Câmara:- Pauta do plenário deve incluir projetos para enfrentamento da gripe aviária no país e prorrogação do prazo do CAR - o Cadastro Ambiental Rural - para propriedades em áreas de fronteira.Assista aqui: ▶ https://t.co/hwUeMrPmE6 https://t.co/ZCeBdAhaFs,0,0,0,0,29810,0,0,,2025-06-02 05:10:33.183,2025-06-02 05:10:33.183
478064,"2/3 - Convicto no provérbio que diz que não há mal que nunca se acabe, vamos agora caminhando para derrotar esse vírus e suplantar a pandemia. Essa semana, aprovamos a MP 994/2020 que garante R$ 2 bilhões para produção e disponibilização da vacina de Oxford contra o coronavírus.",7,1,0,0,74583,0,0,,2025-06-02 05:10:49.627,2025-06-02 05:10:49.627
478077,"Aprovado o ""Programa Mais Médicos"" com o meu voto. Vai atender a população mais carente.A Medida Provisória tem o objetivo de: diminuir a carência de profissionais de atenção à saúde nas regiões prioritárias para o Sistema Único de Saúde (SUS).#saude#maismedicos #roraima https://t.co/W49tmD8gdd",0,1,0,0,69059,0,0,,2025-06-02 05:21:56.435,2025-06-02 05:21:56.435
478078,"RT @UOLNoticias: Vacina contra covid matou um adulto a cada 10 milhões de doses, diz Ministério da Saúde💉 Número é extremamente baixo e c…",0,0,62,62,69062,0,0,,2025-06-02 05:23:36.885,2025-06-02 05:23:36.885
478079,A orientação é que os consumidores e profissionais de saúde notifiquem as reações adversas às autoridades sanitárias pelo sistema e-NotivisaLeia mais 🔗 https://t.co/uLdSjlPvEf,1,0,0,0,68702,0,0,,2025-06-02 05:23:56.898,2025-06-02 05:23:56.898
478083,"Quanto mais pessoas vacinadas, maior a expectativa de retomada da normalidade. A confirmação do Ministério da Saúde de que Santa Catarina receberá mais 129,7 mil doses, nesta sexta-feira, é um alento. Que a distribuição aos municípios seja rápida.",4,2,0,0,69573,0,0,,2025-06-02 05:29:09.238,2025-06-02 05:29:09.238
478087,Anvisa vota medida que torna mais rígidas regras para venda do Ozempic e outros emagrecedores  https://t.co/yT0dlWgzSl,16,1,2,2,37665,0,0,,2025-06-02 05:32:02.820,2025-06-02 05:32:02.82
478090,"Procedimento do cartão de vacina arquivado. Não encontraram qualquer vinculação ou ordem de Bolsonaro para falsificação ou adulteração.Isso sempre foi óbvio, mas o objetivo era somente pesca probatória. Era só isso que queriam. https://t.co/bcvuPB2MpH",6735,125,2569,2569,6400,569224,320,,2025-06-02 05:33:32.409,2025-06-02 05:33:32.409
478099,"Belém Animal chegou com cuidado, bem-estar e adoção! 🐾 Confere a programação! A vacinação agora é por distrito, e o primeiro é Mosqueiro. Se liga👇🏻🐾Adoção em Belém:• Estacionamento G1 do Parque Shopping💉Vacinação em Mosqueiro:📍Bairro AeroportoFixos:• UBS Aeroporto… https://t.co/8qYawPWqmb https://t.co/TJuMNmCbTl",8,3,2,2,74564,0,0,,2025-06-02 05:40:51.054,2025-06-02 05:40:51.054
478106,"Amigos, já estou em Rio Branco e desde cedo tenho acompanhando a situação do nosso estado. Conversei com o secretário de Saúde, Pedro Pascoal, sobre os desafios da dengue e da Covid. Estamos empenhados em atender a nossa população. Seguimos juntos! 👍🏼🙏🏼",38,4,2,2,68686,0,0,,2025-06-02 05:45:23.967,2025-06-02 05:45:23.967
478110,"🩺Chegamos à fase final da 1ª edição do Saúde Até Você! ✅92% dos procedimentos gerados lá na Grota do Cigano, no dia do lançamento, já foram concluídos. Agora os pacientes começaram a passar por cirurgias para encerrarmos essa 1ª edição com sucesso. Tudo 100% SUS e humanizado! https://t.co/mA55oxR27b",6,0,1,1,68688,0,0,,2025-06-02 05:46:23.535,2025-06-02 05:46:23.535
478111,"Amigos! Aprovamos, por unanimidade, com 77 votos, a inclusão das mortes decorrentes da pandemia de coronavírus na cobertura dos seguros de vida ou invalidez permanente. O mesmo se aplica à assistência médica ou… https://t.co/4dpdCuzJuW",4,3,1,1,68687,0,0,,2025-06-02 05:47:48.412,2025-06-02 05:47:48.412
478112,"Esse cenário preocupante ocorre mesmo com entidades como a Sesau, a Fiocruz e o Ministério da Saúde reforçando a eficácia, a confiabilidade e a importância de vacinar as crianças entre 6 meses e 5 anos de idade.Leia: https://t.co/dbOQ6KeujO https://t.co/Im9uzMe5o2",3,0,0,0,72906,0,0,,2025-06-02 05:47:59.788,2025-06-02 05:47:59.788
478116,RT @jose49729680: fiscalização da produção de alimentos conduzida pela Anvisa e pelos sistemas de vigilância sanitária.E eles fazem parte…,0,0,237,237,130544,0,0,,2025-06-02 05:50:04.694,2025-06-02 05:50:04.694
478117,"Hoje, em Brasília, acompanhei o lançamento do programa Agora Tem Especialistas, ao lado do presidente Lula e do ministro da Saúde, Alexandre Padilha. Essa iniciativa do governo federal vai fortalecer o atendimento em saúde em todo o Brasil, inclusive na Bahia. https://t.co/OOztgVDfPx",23,2,6,6,9084,41225,198,,2025-06-02 05:50:07.985,2025-06-02 05:50:07.985
478121,"Referência no atendimento aos pacientes com HIV, o Hospital Estadual de Jataí Dr. Serafim de Carvalho conquistou a Certificação de Eliminação da Transmissão Vertical de HIV pelo sucesso em evitar a transmissão do vírus mãe/bebê . O reconhecimento é oficial do Ministério da Saúde.",2,0,0,0,130504,0,0,,2025-06-02 05:54:22.662,2025-06-02 05:54:22.662
478128,"Presente na 16ª edição do Fórum dos Governadores, em Brasília. Hoje para discutir o pacote de medidas econômicas do governo federal e a Proposta de Emenda à Constituição da Reforma Tributária; segurança pública; e o Programa Mais Acesso a Especialistas do Ministério da Saúde. https://t.co/NP3hxyXArM",4,0,0,0,80755,0,0,,2025-06-02 05:58:00.171,2025-06-02 05:58:00.171
478131,💉 Dia D de vacinação contra a gripe em cidades do Centro-Oeste mineiro &gt;&gt; https://t.co/OxRHVjqs0s https://t.co/OxRHVjqs0s#g1 #g1centrooeste,0,0,0,0,69070,0,0,,2025-06-02 06:00:40.847,2025-06-02 06:00:40.847
478141,"Você sabia que o aumento dos casos de DENGUE tem tudo a ver com o aquecimento global e as mudanças climáticas? E aqui no Rio de Janeiro, essa conexão é ainda mais evidente. 🦟Entenda por que isso acontece e como podemos nos prevenir 👇🏻 https://t.co/S5sbuZIOwD",3,1,1,1,120330,0,0,,2025-06-02 06:02:33.415,2025-06-02 06:02:33.415
478142,"Hoje é Dia D de imunização contra a influenza. Atenção aos grupos prioritários, procure a unidade básica de saúde no seu município e vacine-se! 💉 https://t.co/1wrvA5iocH",188,10,37,37,5907,185126,1242,,2025-06-02 06:02:35.590,2025-06-02 06:02:35.59
478146,Granja de Montenegro com foco de gripe aviária acaba de ter limpeza e desinfecção concluídas com rigorosa supervisão técnica do Serviço Veterinário Oficial do RS. Vazio sanitário de 28 dias começa a partir desta quinta (22/5). Seguimos firmes na defesa sanitária do nosso estado,161,15,8,8,89965,258337,528,,2025-06-02 06:04:37.027,2025-06-02 06:04:37.027
478150,"DIA MUNDIAL DE COMBATE À DENGUEEm 2024, enfrentamos um recorde de quase 360 mil casos de dengue e 340 mortes em Santa Catarina. Diante desse desafio, nosso governo intensificou as ações de controle, como:✅ Atualização dos planos de contingência;✅ Capacitação das equipes… https://t.co/Sk4oTUlt5r https://t.co/WkjkJWwYTt",176,20,20,20,68695,0,0,,2025-06-02 06:06:46.460,2025-06-02 06:06:46.46
